C:\Users\000\OneDrive\Desktop\fire_predictor_project발생일시_년,발생일시_월,발생일시_일,발생일시_시간,발생일시_요일,진화종료시간_년,진화종료시간_월,진화종료시간_일,진화종료시간_시간,발생장소_관서,발생장소_시도,발생장소_시군구,발생장소_읍면,발생장소_동리,발생원인_구분,발생원인_세부원인,발생원인_기타,피해면적_합계,full_address,LAT,LON
2022,1,10,18:13,월,2022,1,11,1:02,경기,경기,이천,마장,장암,담,담뱃불실화,담뱃불실화,0.26,대한민국 경기 이천 마장,37.2584821,127.3520794
2022,1,10,17:30,월,2022,1,10,19:45,전남,전남,순천,외서,도신,입,기타(직접입력),입산자실화추정,1.1,대한민국 전남 순천 외서,34.91624,127.27339
2022,1,10,10:19,월,2022,1,10,11:30,강원,강원,평창,진부,상진부,기,작업장실화,산림사업장실화,0.01,대한민국 강원 평창 진부,37.6425685,128.5748224
2022,1,9,13:05,일,2022,1,9,14:20,경남,경남,함양,휴천,호산,기,방화,방화추정,0.5,대한민국 경남 함양 휴천,35.45121,127.73836
2022,1,9,1:37,일,2022,1,9,3:40,전북,전북,남원,산동,석련,입,기타(직접입력),입산자실화추정,0.06,대한민국 전북 남원 산동,35.49311,127.47316
2022,1,8,20:45,토,2022,1,8,22:10,경남,경남,고성,대가,적정,입,기타(직접입력),입산자실화추정,0.1,대한민국 경남 고성 대가,35.02574,128.2814
2022,1,8,13:25,토,2022,1,8,15:10,충북,충북,증평,증평,율,기,기타(직접입력),재처리부주의,0.1,대한민국 충북 증평 증평,36.778052,127.583969
2022,1,7,16:09,금,2022,1,7,16:20,경기,경기,남양주,오남,양지,기,기타(직접입력),미상,0.16,대한민국 경기 남양주 오남,37.7052338,127.1911664
2022,1,4,20:02,화,2022,1,4,22:30,대구,대구,달성,다사,서재,입,기타(직접입력),입산자(등산객)실화,0.01,대한민국 대구 달성 다사,35.86532,128.457902
2022,1,4,19:19,화,2022,1,4,20:00,경기,경기,고양,덕양,내곡,기,기타(직접입력),미상,0.01,대한민국 경기 고양 덕양,37.6569395,126.8311972
2022,1,4,18:52,화,2022,1,4,19:45,경남,경남,거창,가조,석강,,농산폐기물소각,농산부산물소각,0.01,대한민국 경남 거창 가조,35.710748,128.013721
2022,1,4,12:25,화,2022,1,4,15:50,경북,경북,봉화,물야,북지,기,기타(직접입력),컨테이너전기누전추정,0.5,대한민국 경북 봉화 물야,36.97697,128.735148
2022,1,4,10:36,화,2022,1,4,13:30,강원,강원,춘천,동,장학,기,기타(직접입력),미상,0.2,대한민국 강원 춘천 동,37.8791743,127.7262988
2022,1,4,2:34,화,2022,1,4,3:30,경북,경북,영덕,영덕,화수,담,담뱃불실화,담뱃불실화추정,0.05,대한민국 경북 영덕 영덕,36.4102544,129.3783288
2022,1,3,12:36,월,2022,1,3,15:35,대구,대구,달성,옥포,반송,기,기타(직접입력),화목난로비화,0.08,대한민국 대구 달성 옥포,35.7951001,128.464228
2022,1,3,12:02,월,2022,1,3,14:56,강원,강원,인제,남,수산,기,기타(직접입력),화목보일러재투기,0.8,대한민국 강원 인제 남,37.98107,128.09953
2022,1,2,14:29,일,2022,1,2,16:50,전남,전남,보성,조성,귀산,담,담뱃불실화,담뱃불실화,0.1,대한민국 전남 보성 조성,34.80438,127.23902
